record_id,zone_id,zone_name,road,latitude,longitude,hour,vehicle_density,average_speed_kmh,queue_length_m,road_condition_score,accident_count,pedestrian_density,noise_db,signal_delay_sec,spillover_risk_percent,hotspot_composite_score,hotspot_risk_label,data_category
HOTSPOT-003241,BLR-INDIRA-10,Indiranagar 100ft Road,100ft Road CMH Junction,12.9719,77.6412,15,0.621,17.9,1100.6,0.76,0,0.56,86.3,47.0,51.5,52.7,MEDIUM,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-003242,BLR-BELLAN-06,Bellandur EcoSpace,Outer Ring Road IT Corridor,12.926,77.6762,15,0.69,6.8,1133.7,0.76,0,0.5,94.0,55.9,60.5,61.9,HIGH,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-003243,BLR-MGROAD-11,MG Road Brigade Jn,Mahatma Gandhi Road,12.9756,77.6066,7,0.252,23.7,447.4,0.84,0,0.28,86.4,23.0,27.3,26.9,LOW,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-003244,BLR-INDIRA-10,Indiranagar 100ft Road,100ft Road CMH Junction,12.9719,77.6412,17,0.99,7.6,1681.3,0.9,2,0.75,96.2,113.8,93.8,96.6,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-003245,BLR-ORR-08,Outer Ring Road Sarjapur Jn,Sarjapur-ORR Junction,12.9194,77.648,22,0.227,14.8,441.1,0.7,0,0.14,88.7,20.7,26.2,31.3,LOW,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-003246,BLR-WFIELD-07,Whitefield ITPL Main Gate,ITPL Main Road,12.9863,77.7314,2,0.451,18.9,648.4,0.73,0,0.32,84.4,27.2,38.0,39.9,MEDIUM,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-003247,BLR-HEBBL-04,Hebbal Flyover,Airport Road / Bellary Road,13.0358,77.597,5,0.402,22.5,658.8,0.8,0,0.55,85.2,20.6,30.8,37.4,MEDIUM,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-003248,BLR-KRPUR-03,KR Puram Hanging Bridge,Old Madras Road / ORR,12.9982,77.6926,10,0.99,4.9,1604.4,0.59,0,0.73,95.5,116.2,75.2,80.3,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-003249,BLR-KORAM-09,Koramangala Sony World Jn,100 Feet Intermediate Ring Road,12.9352,77.6245,11,0.99,4.8,1636.4,0.72,2,0.81,96.3,116.5,96.9,100.0,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-003250,BLR-SILK-01,Silk Board Junction,Hosur Road / Outer Ring Road,12.9176,77.6238,22,0.271,13.7,482.4,0.59,1,0.4,95.3,14.2,40.9,46.8,MEDIUM,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-003251,BLR-SILK-01,Silk Board Junction,Hosur Road / Outer Ring Road,12.9176,77.6238,11,0.99,5.7,1606.9,0.62,0,0.72,97.8,107.1,71.4,79.5,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-003252,BLR-BELLAN-06,Bellandur EcoSpace,Outer Ring Road IT Corridor,12.926,77.6762,10,0.99,4.1,1692.5,0.66,0,0.73,98.2,106.1,73.0,80.3,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-003253,BLR-INDIRA-10,Indiranagar 100ft Road,100ft Road CMH Junction,12.9719,77.6412,5,0.283,25.0,511.4,0.79,0,0.26,81.2,11.8,26.9,28.0,LOW,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-003254,BLR-MGROAD-11,MG Road Brigade Jn,Mahatma Gandhi Road,12.9756,77.6066,14,0.743,12.3,1136.2,0.93,0,0.69,89.3,73.0,53.0,60.7,HIGH,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-003255,BLR-ECITY-02,Electronic City Toll,Hosur Elevated Expressway,12.8452,77.6602,16,0.682,22.9,1161.1,0.88,0,0.72,83.9,74.6,50.1,52.8,MEDIUM,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-003256,BLR-BELLAN-06,Bellandur EcoSpace,Outer Ring Road IT Corridor,12.926,77.6762,14,0.917,6.8,1579.0,0.78,0,0.42,94.8,108.9,73.1,72.8,HIGH,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-003257,BLR-BELLAN-06,Bellandur EcoSpace,Outer Ring Road IT Corridor,12.926,77.6762,15,0.858,5.8,1454.8,0.76,1,0.7,97.7,100.6,75.7,83.3,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-003258,BLR-HEBBL-04,Hebbal Flyover,Airport Road / Bellary Road,13.0358,77.597,12,0.75,15.1,1198.1,0.87,0,0.58,89.7,70.3,52.8,59.3,HIGH,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-003259,BLR-WFIELD-07,Whitefield ITPL Main Gate,ITPL Main Road,12.9863,77.7314,16,0.646,13.5,1095.0,0.66,0,0.53,86.3,63.3,56.0,56.8,HIGH,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-003260,BLR-INDIRA-10,Indiranagar 100ft Road,100ft Road CMH Junction,12.9719,77.6412,10,0.99,6.7,1612.7,0.85,0,0.92,87.7,107.6,71.4,78.9,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-003261,BLR-ECITY-02,Electronic City Toll,Hosur Elevated Expressway,12.8452,77.6602,9,0.99,11.9,1699.9,0.91,0,1.0,88.4,103.8,71.2,75.9,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-003262,BLR-KRPUR-03,KR Puram Hanging Bridge,Old Madras Road / ORR,12.9982,77.6926,23,0.253,15.3,356.8,0.63,0,0.5,89.3,20.9,28.3,34.4,LOW,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-003263,BLR-KRPUR-03,KR Puram Hanging Bridge,Old Madras Road / ORR,12.9982,77.6926,17,0.99,6.3,1728.1,0.54,0,0.97,94.5,102.3,79.1,81.7,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-003264,BLR-ORR-08,Outer Ring Road Sarjapur Jn,Sarjapur-ORR Junction,12.9194,77.648,16,0.792,6.5,1310.6,0.66,0,0.56,91.6,74.2,61.0,68.6,HIGH,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-003265,BLR-BELLAN-06,Bellandur EcoSpace,Outer Ring Road IT Corridor,12.926,77.6762,1,0.448,12.3,827.9,0.62,1,0.53,95.4,36.3,55.5,58.1,HIGH,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-003266,BLR-ORR-08,Outer Ring Road Sarjapur Jn,Sarjapur-ORR Junction,12.9194,77.648,7,0.282,13.8,522.4,0.66,0,0.28,89.7,22.5,34.0,36.1,MEDIUM,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-003267,BLR-INDIRA-10,Indiranagar 100ft Road,100ft Road CMH Junction,12.9719,77.6412,15,0.666,15.8,1144.9,0.94,0,0.55,83.7,57.8,56.6,54.7,MEDIUM,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-003268,BLR-MARATH-05,Marathahalli Bridge,Outer Ring Road,12.9569,77.7011,8,0.99,6.5,1663.2,0.63,2,0.97,101.3,106.9,94.0,100.0,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-003269,BLR-BELLAN-06,Bellandur EcoSpace,Outer Ring Road IT Corridor,12.926,77.6762,15,0.812,7.5,1342.5,0.77,0,0.72,94.5,84.6,61.2,69.5,HIGH,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-003270,BLR-ECITY-02,Electronic City Toll,Hosur Elevated Expressway,12.8452,77.6602,7,0.205,38.6,357.1,0.82,1,0.15,83.8,10.0,24.8,24.0,LOW,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-003271,BLR-ECITY-02,Electronic City Toll,Hosur Elevated Expressway,12.8452,77.6602,0,0.299,36.0,422.4,0.94,0,0.2,81.4,28.2,16.9,19.2,LOW,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-003272,BLR-HEBBL-04,Hebbal Flyover,Airport Road / Bellary Road,13.0358,77.597,10,0.99,9.1,1671.0,0.9,2,0.74,97.7,99.6,93.7,95.6,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-003273,BLR-WFIELD-07,Whitefield ITPL Main Gate,ITPL Main Road,12.9863,77.7314,3,0.393,18.4,733.9,0.72,0,0.58,82.3,28.1,35.7,41.2,MEDIUM,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-003274,BLR-INDIRA-10,Indiranagar 100ft Road,100ft Road CMH Junction,12.9719,77.6412,8,0.908,9.0,1537.8,0.85,0,0.95,88.1,85.9,75.4,74.8,HIGH,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-003275,BLR-INDIRA-10,Indiranagar 100ft Road,100ft Road CMH Junction,12.9719,77.6412,23,0.216,26.3,427.3,0.85,0,0.27,81.2,11.1,22.3,23.6,LOW,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-003276,BLR-ORR-08,Outer Ring Road Sarjapur Jn,Sarjapur-ORR Junction,12.9194,77.648,4,0.389,14.4,575.5,0.68,0,0.3,89.6,18.6,33.3,40.0,MEDIUM,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-003277,BLR-YESHW-12,Yeshwanthpur TTMC Circle,Tumkur Road / Subedarchatram Rd,13.0238,77.5529,16,0.626,14.2,997.3,0.78,0,0.41,89.6,65.4,54.2,52.9,MEDIUM,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-003278,BLR-BELLAN-06,Bellandur EcoSpace,Outer Ring Road IT Corridor,12.926,77.6762,1,0.465,12.1,783.5,0.7,0,0.38,90.3,38.2,43.8,46.6,MEDIUM,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-003279,BLR-KORAM-09,Koramangala Sony World Jn,100 Feet Intermediate Ring Road,12.9352,77.6245,15,0.758,9.3,1237.5,0.88,0,0.56,89.2,86.5,60.3,63.4,HIGH,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-003280,BLR-SILK-01,Silk Board Junction,Hosur Road / Outer Ring Road,12.9176,77.6238,21,0.99,5.1,1632.2,0.72,0,0.71,99.6,103.9,71.2,79.1,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-003281,BLR-WFIELD-07,Whitefield ITPL Main Gate,ITPL Main Road,12.9863,77.7314,22,0.228,22.9,460.2,0.74,0,0.36,82.9,10.0,22.2,28.0,LOW,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-003282,BLR-KORAM-09,Koramangala Sony World Jn,100 Feet Intermediate Ring Road,12.9352,77.6245,23,0.255,21.9,473.4,0.81,0,0.49,82.7,15.1,27.9,30.3,LOW,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-003283,BLR-SILK-01,Silk Board Junction,Hosur Road / Outer Ring Road,12.9176,77.6238,7,0.29,14.3,501.8,0.69,2,0.26,98.3,16.9,50.3,55.5,HIGH,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-003284,BLR-WFIELD-07,Whitefield ITPL Main Gate,ITPL Main Road,12.9863,77.7314,8,0.99,7.5,1671.3,0.73,0,0.76,88.1,121.6,75.2,78.0,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-003285,BLR-INDIRA-10,Indiranagar 100ft Road,100ft Road CMH Junction,12.9719,77.6412,11,0.99,6.3,1717.0,0.9,0,0.97,90.7,110.4,78.9,79.2,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-003286,BLR-MGROAD-11,MG Road Brigade Jn,Mahatma Gandhi Road,12.9756,77.6066,15,0.739,11.5,1291.8,0.85,0,0.42,90.0,61.9,61.4,61.0,HIGH,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-003287,BLR-HEBBL-04,Hebbal Flyover,Airport Road / Bellary Road,13.0358,77.597,17,0.99,5.7,1622.4,0.82,0,0.73,91.5,109.1,79.3,78.2,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-003288,BLR-ECITY-02,Electronic City Toll,Hosur Elevated Expressway,12.8452,77.6602,18,0.99,11.0,1538.2,0.89,0,0.78,88.6,123.1,74.0,74.7,HIGH,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-003289,BLR-ORR-08,Outer Ring Road Sarjapur Jn,Sarjapur-ORR Junction,12.9194,77.648,6,0.372,14.2,684.5,0.68,1,0.23,92.9,23.9,45.0,50.1,MEDIUM,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-003290,BLR-MARATH-05,Marathahalli Bridge,Outer Ring Road,12.9569,77.7011,17,0.99,4.6,1708.2,0.73,0,0.93,94.5,98.4,81.0,81.2,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-003291,BLR-HEBBL-04,Hebbal Flyover,Airport Road / Bellary Road,13.0358,77.597,9,0.99,7.8,1717.8,0.84,0,0.83,91.8,113.9,71.6,77.5,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-003292,BLR-KORAM-09,Koramangala Sony World Jn,100 Feet Intermediate Ring Road,12.9352,77.6245,10,0.99,4.5,1679.9,0.74,0,0.81,90.3,112.3,73.4,80.2,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-003293,BLR-KORAM-09,Koramangala Sony World Jn,100 Feet Intermediate Ring Road,12.9352,77.6245,14,0.712,13.2,1267.6,0.86,0,0.47,88.6,73.7,51.8,59.1,HIGH,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-003294,BLR-MARATH-05,Marathahalli Bridge,Outer Ring Road,12.9569,77.7011,19,0.99,4.7,1599.7,0.78,1,1.0,97.0,122.3,83.1,91.2,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-003295,BLR-BELLAN-06,Bellandur EcoSpace,Outer Ring Road IT Corridor,12.926,77.6762,14,0.853,7.4,1322.4,0.7,1,0.48,97.3,97.1,74.0,79.4,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-003296,BLR-ORR-08,Outer Ring Road Sarjapur Jn,Sarjapur-ORR Junction,12.9194,77.648,10,0.99,4.0,1647.0,0.57,0,0.85,96.5,108.6,78.8,82.0,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-003297,BLR-BELLAN-06,Bellandur EcoSpace,Outer Ring Road IT Corridor,12.926,77.6762,17,0.99,4.0,1563.0,0.77,0,1.0,94.8,118.0,80.2,81.8,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-003298,BLR-HEBBL-04,Hebbal Flyover,Airport Road / Bellary Road,13.0358,77.597,8,0.99,6.7,1586.5,0.87,0,0.81,92.0,121.7,75.0,77.8,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-003299,BLR-ORR-08,Outer Ring Road Sarjapur Jn,Sarjapur-ORR Junction,12.9194,77.648,20,0.99,5.6,1637.3,0.56,0,1.0,93.0,102.1,76.3,82.2,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-003300,BLR-BELLAN-06,Bellandur EcoSpace,Outer Ring Road IT Corridor,12.926,77.6762,17,0.99,4.0,1533.9,0.68,0,0.94,94.4,106.0,76.9,81.9,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-003301,BLR-HEBBL-04,Hebbal Flyover,Airport Road / Bellary Road,13.0358,77.597,0,0.349,22.1,666.9,0.85,0,0.38,85.5,28.6,28.1,34.2,LOW,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-003302,BLR-INDIRA-10,Indiranagar 100ft Road,100ft Road CMH Junction,12.9719,77.6412,21,0.948,6.8,1497.7,0.9,0,0.83,88.8,97.2,73.0,76.3,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-003303,BLR-KRPUR-03,KR Puram Hanging Bridge,Old Madras Road / ORR,12.9982,77.6926,10,0.99,6.9,1543.8,0.69,0,0.87,96.9,115.0,71.7,79.4,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-003304,BLR-SILK-01,Silk Board Junction,Hosur Road / Outer Ring Road,12.9176,77.6238,2,0.443,10.6,683.5,0.57,0,0.35,94.2,26.2,46.9,46.5,MEDIUM,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-003305,BLR-HEBBL-04,Hebbal Flyover,Airport Road / Bellary Road,13.0358,77.597,1,0.391,21.4,713.7,0.8,0,0.45,86.6,27.2,38.9,37.5,MEDIUM,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-003306,BLR-SILK-01,Silk Board Junction,Hosur Road / Outer Ring Road,12.9176,77.6238,3,0.471,11.7,706.8,0.59,0,0.5,92.2,49.2,50.2,48.2,MEDIUM,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-003307,BLR-KRPUR-03,KR Puram Hanging Bridge,Old Madras Road / ORR,12.9982,77.6926,1,0.408,12.4,670.5,0.61,2,0.34,95.9,37.8,62.4,63.7,HIGH,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-003308,BLR-KORAM-09,Koramangala Sony World Jn,100 Feet Intermediate Ring Road,12.9352,77.6245,15,0.807,9.2,1316.0,0.87,0,0.66,88.9,91.7,59.2,66.8,HIGH,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-003309,BLR-HEBBL-04,Hebbal Flyover,Airport Road / Bellary Road,13.0358,77.597,0,0.336,23.6,571.2,0.89,0,0.42,85.2,15.5,32.3,31.9,LOW,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-003310,BLR-MARATH-05,Marathahalli Bridge,Outer Ring Road,12.9569,77.7011,20,0.99,6.4,1590.3,0.78,0,1.0,94.1,115.0,76.3,80.2,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-003311,BLR-BELLAN-06,Bellandur EcoSpace,Outer Ring Road IT Corridor,12.926,77.6762,6,0.383,14.6,685.2,0.71,0,0.26,91.8,22.3,33.4,40.3,MEDIUM,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-003312,BLR-BELLAN-06,Bellandur EcoSpace,Outer Ring Road IT Corridor,12.926,77.6762,12,0.876,4.0,1456.6,0.69,0,0.54,93.5,88.5,74.6,74.2,HIGH,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-003313,BLR-BELLAN-06,Bellandur EcoSpace,Outer Ring Road IT Corridor,12.926,77.6762,13,0.93,6.4,1630.8,0.58,1,0.55,100.0,99.2,79.9,85.9,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-003314,BLR-HEBBL-04,Hebbal Flyover,Airport Road / Bellary Road,13.0358,77.597,3,0.432,21.0,648.9,0.87,0,0.47,85.1,37.7,39.2,38.2,MEDIUM,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-003315,BLR-MARATH-05,Marathahalli Bridge,Outer Ring Road,12.9569,77.7011,11,0.99,7.1,1540.2,0.79,0,0.89,92.4,112.7,79.0,78.8,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-003316,BLR-YESHW-12,Yeshwanthpur TTMC Circle,Tumkur Road / Subedarchatram Rd,13.0238,77.5529,11,0.976,7.3,1613.0,0.65,1,0.77,95.8,97.5,82.8,88.2,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-003317,BLR-KORAM-09,Koramangala Sony World Jn,100 Feet Intermediate Ring Road,12.9352,77.6245,4,0.466,15.0,746.2,0.71,0,0.35,87.4,34.6,39.4,44.2,MEDIUM,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-003318,BLR-KRPUR-03,KR Puram Hanging Bridge,Old Madras Road / ORR,12.9982,77.6926,12,0.908,7.5,1510.4,0.7,0,0.76,95.6,93.9,71.7,75.2,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-003319,BLR-MGROAD-11,MG Road Brigade Jn,Mahatma Gandhi Road,12.9756,77.6066,0,0.336,18.8,604.5,0.92,0,0.27,85.5,17.0,34.9,33.8,LOW,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-003320,BLR-KORAM-09,Koramangala Sony World Jn,100 Feet Intermediate Ring Road,12.9352,77.6245,17,0.99,5.9,1664.2,0.88,0,0.8,92.9,100.3,74.3,78.2,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-003321,BLR-HEBBL-04,Hebbal Flyover,Airport Road / Bellary Road,13.0358,77.597,22,0.227,27.5,347.2,0.86,0,0.16,83.9,20.8,23.0,21.5,LOW,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-003322,BLR-INDIRA-10,Indiranagar 100ft Road,100ft Road CMH Junction,12.9719,77.6412,2,0.386,22.5,716.0,0.87,0,0.44,84.2,18.0,32.3,36.0,MEDIUM,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-003323,BLR-ECITY-02,Electronic City Toll,Hosur Elevated Expressway,12.8452,77.6602,4,0.389,32.4,670.3,0.94,0,0.41,81.0,21.8,29.6,28.8,LOW,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-003324,BLR-BELLAN-06,Bellandur EcoSpace,Outer Ring Road IT Corridor,12.926,77.6762,6,0.343,13.6,567.8,0.74,0,0.28,91.7,36.6,39.1,38.3,MEDIUM,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-003325,BLR-KORAM-09,Koramangala Sony World Jn,100 Feet Intermediate Ring Road,12.9352,77.6245,20,0.99,5.7,1720.2,0.78,0,0.98,91.0,116.4,75.3,80.5,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-003326,BLR-KRPUR-03,KR Puram Hanging Bridge,Old Madras Road / ORR,12.9982,77.6926,14,0.76,8.7,1233.8,0.66,0,0.65,94.0,72.6,58.9,66.1,HIGH,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-003327,BLR-MARATH-05,Marathahalli Bridge,Outer Ring Road,12.9569,77.7011,6,0.286,17.8,528.2,0.6,0,0.24,88.5,13.3,27.9,33.9,LOW,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-003328,BLR-SILK-01,Silk Board Junction,Hosur Road / Outer Ring Road,12.9176,77.6238,22,0.26,13.7,387.8,0.58,0,0.25,89.4,13.6,37.2,34.4,LOW,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-003329,BLR-YESHW-12,Yeshwanthpur TTMC Circle,Tumkur Road / Subedarchatram Rd,13.0238,77.5529,10,0.99,5.5,1565.4,0.7,0,0.75,92.6,120.6,78.0,79.4,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-003330,BLR-INDIRA-10,Indiranagar 100ft Road,100ft Road CMH Junction,12.9719,77.6412,17,0.952,9.6,1620.1,0.89,0,0.99,90.0,116.1,76.7,76.0,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-003331,BLR-KRPUR-03,KR Puram Hanging Bridge,Old Madras Road / ORR,12.9982,77.6926,1,0.46,13.9,667.8,0.58,1,0.34,92.1,32.6,49.2,54.8,MEDIUM,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-003332,BLR-ORR-08,Outer Ring Road Sarjapur Jn,Sarjapur-ORR Junction,12.9194,77.648,8,0.99,4.0,1589.4,0.57,0,0.83,93.8,121.5,81.7,81.8,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-003333,BLR-HEBBL-04,Hebbal Flyover,Airport Road / Bellary Road,13.0358,77.597,14,0.692,16.6,1220.4,0.88,0,0.57,88.8,76.4,55.9,56.4,HIGH,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-003334,BLR-BELLAN-06,Bellandur EcoSpace,Outer Ring Road IT Corridor,12.926,77.6762,8,0.99,4.0,1666.0,0.75,0,0.95,96.1,120.5,74.6,81.5,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-003335,BLR-KORAM-09,Koramangala Sony World Jn,100 Feet Intermediate Ring Road,12.9352,77.6245,5,0.377,19.8,545.8,0.75,0,0.23,86.6,30.3,30.1,34.9,LOW,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-003336,BLR-ECITY-02,Electronic City Toll,Hosur Elevated Expressway,12.8452,77.6602,14,0.686,20.9,1117.9,0.86,1,0.58,86.6,75.7,60.9,62.8,HIGH,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-003337,BLR-KRPUR-03,KR Puram Hanging Bridge,Old Madras Road / ORR,12.9982,77.6926,2,0.429,15.0,654.3,0.56,0,0.52,90.8,31.0,42.4,44.4,MEDIUM,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-003338,BLR-MARATH-05,Marathahalli Bridge,Outer Ring Road,12.9569,77.7011,13,0.809,7.7,1415.4,0.63,0,0.55,93.2,76.5,70.6,69.6,HIGH,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-003339,BLR-KRPUR-03,KR Puram Hanging Bridge,Old Madras Road / ORR,12.9982,77.6926,7,0.274,15.1,386.5,0.55,0,0.45,87.8,16.3,38.3,35.8,MEDIUM,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-003340,BLR-INDIRA-10,Indiranagar 100ft Road,100ft Road CMH Junction,12.9719,77.6412,11,0.864,10.4,1412.7,0.79,0,0.67,86.5,87.7,63.7,69.7,HIGH,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-003341,BLR-INDIRA-10,Indiranagar 100ft Road,100ft Road CMH Junction,12.9719,77.6412,15,0.585,17.2,1031.1,0.85,0,0.72,86.0,41.1,48.2,51.8,MEDIUM,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-003342,BLR-KRPUR-03,KR Puram Hanging Bridge,Old Madras Road / ORR,12.9982,77.6926,14,0.872,5.2,1501.0,0.58,0,0.69,93.4,94.4,74.2,75.8,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-003343,BLR-MARATH-05,Marathahalli Bridge,Outer Ring Road,12.9569,77.7011,20,0.99,7.1,1629.3,0.73,0,1.0,92.1,108.3,76.7,80.1,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-003344,BLR-INDIRA-10,Indiranagar 100ft Road,100ft Road CMH Junction,12.9719,77.6412,8,0.99,8.2,1603.9,0.85,0,0.76,88.5,115.9,74.5,76.7,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-003345,BLR-MGROAD-11,MG Road Brigade Jn,Mahatma Gandhi Road,12.9756,77.6066,20,0.99,7.4,1732.1,0.88,0,1.0,93.7,120.3,72.3,78.9,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-003346,BLR-KORAM-09,Koramangala Sony World Jn,100 Feet Intermediate Ring Road,12.9352,77.6245,15,0.704,13.6,1249.1,0.7,0,0.75,87.7,61.1,59.0,61.7,HIGH,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-003347,BLR-MGROAD-11,MG Road Brigade Jn,Mahatma Gandhi Road,12.9756,77.6066,10,0.99,5.1,1580.8,0.84,0,0.79,91.2,104.9,75.1,78.9,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-003348,BLR-WFIELD-07,Whitefield ITPL Main Gate,ITPL Main Road,12.9863,77.7314,14,0.79,9.8,1344.4,0.81,0,0.65,85.7,84.1,67.6,66.5,HIGH,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-003349,BLR-SILK-01,Silk Board Junction,Hosur Road / Outer Ring Road,12.9176,77.6238,22,0.242,14.8,405.4,0.75,0,0.32,90.2,26.9,32.9,32.6,LOW,SYNTHETIC BENGALURU HOTSPOT
